org_id|name|remap_id
C0267055|Erosive esophagitis|788
C0267176|Gastroparesis due to diabetes mellitus|789
C0267390|Chronic ulcerative rectosigmoiditis|790
C0267436|Non-infective diarrhea|791
C0267509|Chronic idiopathic constipation|792
C0267511|Drug-induced constipation|793
C0267963|Exocrine pancreatic insufficiency|794
C0268108|Chronic gouty arthritis|795
C0268490|Tyrosinemia, Type I|796
C0269050|Endomyometritis|797
C0269398|Miscarriage with sepsis|798
C0269658|Mild pre-eclampsia|799
C0270327|Bedwetting|800
C0270425|Bipolar disorder in remission|801
C0270458|Severe major depression with psychotic features|802
C0270549|Generalized Anxiety Disorder|803
C0270846|Epileptic drop attack|804
C0271066|Choroidal retinal neovascularization|805
C0271084|Exudative age-related macular degeneration|806
C0271093|Stargardt's disease|807
C0271152|Malignant glaucoma|808
C0271429|Acute otitis media|809
C0271568|Laron Syndrome|810
C0271578|Female hypogonadism syndrome|811
C0271623|Hypogonadotropic hypogonadism|812
C0271693|Acquired generalized lipodystrophy|813
C0272275|Heparin-induced thrombocytopenia with thrombosis|814
C0272293|Chronic idiopathic thrombocytopenic purpura|815
C0272325|Factor 8 deficiency, acquired|816
C0272373|Drug-induced coagulation inhibitor disorder|817
C0274462|Poisoning by sulfadiazine|818
C0274478|Poisoning by pyrimethamine|819
C0274726|Poisoning by digitalis glycoside|820
C0275550|Acute bacterial peritonitis|821
C0275555|Acute bacterial epiglottitis|822
C0275556|Acute bacterial sinusitis|823
C0275566|Pulmonary actinomycosis|824
C0275652|Acute gonococcal urethritis|825
C0275665|Gonorrhea of rectum|826
C0275761|Pneumococcal pharyngitis|827
C0275793|Staphylococcal tonsillitis|828
C0275794|Staphylococcal pharyngitis|829
C0275804|Streptococcal tonsillitis|830
C0275842|Early latent syphilis, positive serology, negative cerebrospinal fluid, less than 2 years after infection|831
C0275959|Acute tuberculosis|832
C0275979|Infection by Campylobacter fetus|833
C0275982|Enteric campylobacteriosis|834
C0276026|Haemophilus influenzae pneumonia|835
C0276064|Septicemia due to Bacteroides|836
C0276075|Infection due to Pseudomonas aeruginosa|837
C0276085|Ecthyma gangrenosum|838
C0276088|Escherichia coli septicemia|839
C0276089|Pneumonia due to Escherichia coli|840
C0276226|Herpes encephalitis|841
C0276228|Herpes simplex keratoconjunctivitis|842
C0276535|AIDS with Kaposi's sarcoma|843
C0276587|Nutritional deficiency associated with AIDS|844
C0276648|Mycotic endocarditis|845
C0276653|Invasive Pulmonary Aspergillosis|846
C0276688|Pulmonary cryptococcosis|847
C0276725|Disseminated sporotrichosis|848
C0276754|Onychomycosis due to Trichophyton rubrum|849
C0276755|Onychomycosis due to Trichophyton mentagrophytes|850
C0276758|Fusariosis|851
C0277528|Traveler's diarrhea|852
C0278140|Severe pain|853
C0278488|Carcinoma breast stage IV|854
C0278498|Malignant neoplasm of stomach stage IV|855
C0278678|Metastatic Renal Cell Cancer|856
C0278701|Gastric Adenocarcinoma|857
C0278996|Cancer of Head and Neck|858
C0279543|Philadelphia chromosome positive chronic myelogenous leukemia|859
C0280324|Laryngeal Squamous Cell Carcinoma|860
C0281361|Adenocarcinoma of pancreas|861
C0282193|Iron Overload|862
C0282488|Interstitial Cystitis|863
C0302592|Cervix carcinoma|864
C0311375|Arsenic Poisoning|865
C0334579|Anaplastic astrocytoma|866
C0334634|Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse|867
C0338395|Meningitis, Escherichia coli|868
C0338396|Proteus meningitis|869
C0338437|Neurocysticercosis|870
C0338873|Bipolar affective disorder, current episode manic|871
C0338908|Mixed anxiety and depressive disorder|872
C0339170|Fungal conjunctivitis|873
C0339293|Corneal Perforation|874
C0339498|Central retinal vein occlusion with macular edema|875
C0339507|Branch retinal vein occlusion with macular edema|876
C0339932|Acute Moraxella catarrhalis bronchitis|877
C0339933|Acute bacterial bronchitis|878
C0339959|Chlamydial pneumonia|879
C0339968|Neonatal pneumonia|880
C0340354|Q fever endocarditis|881
C0340970|Congenital neutropenia|882
C0341503|Bacterial peritonitis|883
C0341823|Epithelial tumor of ovary|884
C0341834|Chlamydial cervicitis|885
C0341950|Severe pre-eclampsia|886
C0342527|Deficiency of testosterone biosynthesis|887
C0342634|Neonatal hypocalcemia|888
C0342731|Deficiency of mevalonate kinase|889
C0342751|Generalized glycogen storage disease of infants|890
C0342826|3-Beta-hydroxy-delta-5-C27-steroid dehydrogenase deficiency|891
C0342827|Delta-4-3-oxosteroid-5-beta-reductase deficiency|892
C0342881|Familial hypercholesterolemia - homozygous|893
C0342882|Familial hypercholesterolemia - heterozygous|894
C0342907|Sitosterolemia|895
C0342985|Superficial bacterial infection of skin|896
C0343065|Symptomatic dermographism|897
C0343378|Helicobacter-associated gastritis|898
C0343386|Clostridium difficile infection|899
C0343402|Bacterial infection due to Klebsiella pneumoniae|900
C0343467|Erythema nodosum leprosum|901
C0343500|Gas gangrene caused by clostridium perfringens|902
C0343532|Streptococcal toxic shock syndrome|903
C0343730|Perianal warts|904
C0343833|Tertiary lesion of yaws|905
C0343886|Gastrointestinal candidiasis|906
C0345468|Transplanted organ rejection|907
C0345904|Malignant neoplasm of liver|908
C0346161|Malignant epithelial tumor of ovary|909
C0346421|Chronic eosinophilic leukemia|910
C0346974|Secondary malignant neoplasm of colon|911
C0346976|Secondary malignant neoplasm of pancreas|912
C0346993|Secondary malignant neoplasm of female breast|913
C0347950|Asthma attack|914
C0348868|Listerial endocarditis|915
C0348898|Irritable bowel syndrome with diarrhea|916
C0349009|Septicemia candida|917
C0349464|Wernicke-Korsakoff Syndrome|918
C0349506|Photosensitivity of skin|919
C0349543|Glioblastoma multiforme of brain|920
C0349636|Pre B-cell acute lymphoblastic leukemia|921
C0349649|Pulmonary lymphangioleiomyomatosis|922
C0349719|Herpes simplex infection of skin|923
C0349734|Female pelvic cellulitis|924
C0349774|Diverticulitis of gastrointestinal tract|925
C0349790|Exacerbation of asthma|926
C0376358|Malignant neoplasm of prostate|927
C0392164|Pulmonary Cystic Fibrosis|928
C0392171|Influenza-like symptoms|929
C0392190|Mucositis following radiation therapy|930
C0392445|Necrobiosis Lipoidica Diabeticorum|931
C0392618|Postoperative infection|932
C0392784|Dermatofibrosarcoma Protuberans|933
C0393735|Headache Disorders|934
C0393760|Initial insomnia|935
C0393772|Non-24 hour sleep-wake cycle|936
C0395818|Malignant otitis externa due to Pseudomonas aeruginosa|937
C0398775|Hereditary C1 esterase inhibitor deficiency - deficient factor|938
C0400877|Postoperative ileus|939
C0400968|Liver transplant rejection|940
C0401160|Chemotherapy-induced nausea and vomiting|941
C0403643|Bladder muscle dysfunction - overactive|942
C0405580|Adrenal cortical hypofunction|943
C0406317|Chronic small plaque psoriasis|944
C0406326|Scalp psoriasis|945
C0406486|Ocular Rosacea|946
C0406526|Neuropathic diabetic ulcer - foot|947
C0409818|Chronic Infantile Neurological, Cutaneous, and Articular Syndrome|948
C0409959|Osteoarthritis, Knee|949
C0410065|Dupuytren's disease of finger, with contracture|950
C0412842|Poisoning by iron AND/OR its compounds|951
C0412850|Poisoning by opiate analgesic drug|952
C0413194|Ethylene glycol poisoning (disorder)|953
C0421162|Meningococcus carrier|954
C0423234|Punctate keratopathy|955
C0423673|Pain in spine|956
C0423775|Scurfiness of scalp|957
C0424620|Excess subcutaneous fat|958
C0426639|Incomplete passage of stool|959
C0428974|Supraventricular arrhythmia|960
C0456103|Sepsis of the newborn|961
C0456107|Neonatal meningitis|962
C0473527|Hypoalphalipoproteinemias|963
C0474368|Labor Pain|964
C0475811|Disorder of keratinization|965
C0476089|Endometrial Carcinoma|966
C0494475|Tonic - clonic seizures|967
C0497327|Dementia|968
C0519030|Pneumonia due to Klebsiella pneumoniae|969
C0520577|Urethral atrophy|970
C0520676|Premenstrual Dysphoric Disorder|971
C0520767|Staphylococcal endocarditis|972
C0520775|Klebsiella cystitis|973
C0520777|Chlamydial pelvic inflammatory disease|974
C0524662|Opiate Addiction|975
C0524688|Pneumonic Plague|976
C0524702|Pulmonary Thromboembolisms|977
C0524909|Hepatitis B, Chronic|978
C0524910|Hepatitis C, Chronic|979
C0542269|Non-Q wave myocardial infarction|980
C0546837|Malignant neoplasm of esophagus|981
C0546999|Larva Migrans, Cutaneous|982
C0549315|Hydatidiform mole, benign|983
C0549398|Meibomianitis|984
C0553580|Ewings sarcoma|985
C0554628|Streptococcus pyogenes infection|986
C0555198|Malignant Glioma|987
C0558595|Uric acid renal calculus|988
C0564750|Peripheral arterial embolism|989
C0568062|Methotrexate poisoning|990
C0572583|Antimetabolite overdose|991
C0573789|Heparin overdose|992
C0577690|Proteus septicemia|993
C0577708|Escherichia coli urinary tract infection|994
C0577709|Proteus urinary tract infection|995
C0578870|Chronic idiopathic urticaria|996
C0581358|Gastric spasm (disorder)|997
C0581377|Decompensated cardiac failure|998
C0581392|Exacerbation of multiple sclerosis|999
C0585362|Squamous cell carcinoma of mouth|1000
C0585442|Osteosarcoma of bone|1001
C0588233|Septicemia due to enterococcus|1002
C0596170|Binge eating disorder|1003
C0596298|Cerebrovascular Occlusion|1004
C0600041|Infective cystitis|1005
C0600142|Hot flushes|1006
C0600177|Low Cardiac Output Syndrome|1007
C0600518|Choroidal Neovascularization|1008
C0677607|Hashimoto Disease|1009
C0678222|Breast Carcinoma|1010
C0684256|Bacterial sepsis|1011
C0686068|Secondary malignant neoplasm of stomach|1012
C0686510|Carcinoma in situ of adrenal cortex|1013
C0687148|Mineral deficiency|1014
C0700053|Idiopathic hypertrophic subaortic stenosis|1015
C0700345|Candidiasis, Vulvovaginal|1016
C0700359|Organophosphate poisoning|1017
C0701163|Adrenogenital disorder|1018
C0729524|Bacterial urinary infection|1019
C0729586|Infective otitis media|1020
C0729587|Infective blepharitis|1021
C0730274|Vitreomacular traction syndrome|1022
C0730285|Diabetic macular edema|1023
C0730607|Severe chronic obstructive pulmonary disease|1024
C0740394|Hyperuricemia|1025
C0740447|Diabetic peripheral neuropathy|1026
C0741292|Paroxysmal atrial flutter|1027
C0744130|Diabetic foot infection|1028
C0744451|GONOCOCCAL INFECTION DISSEMINATED|1029
C0744896|Intractable hiccups|1030
C0745136|Hypertensive emergency|1031
C0745138|Hypertensive urgency|1032
C0745528|Klebsiella sepsis|1033
C0746683|MUSCULOSKELETAL PAIN CHRONIC|1034
C0748196|PYELONEPHRITIS E COLI|1035
C0748267|RENAL CALCULUS CALCIUM OXALATE|1036
C0749955|URINARY TRACT INFECTION CITROBACTER|1037
C0749958|URINARY TRACT INFECTION ENTEROCOCCUS|1038
C0751122|Infantile Severe Myoclonic Epilepsy|1039
C0751362|Narcolepsy-Cataplexy Syndrome|1040
C0751434|Classical phenylketonuria|1041
C0751753|Carbamoyl-Phosphate Synthase I Deficiency Disease|1042
C0751967|Multiple Sclerosis, Relapsing-Remitting|1043
C0812413|Malignant Pleural Mesothelioma|1044
C0849907|Itching of ear|1045
C0853852|Cystitis escherichia|1046
C0854135|Pseudomonas aeruginosa infection|1047
C0854211|Bacterial keratitis|1048
C0854215|Bacterial meningitis due to Gram-negative bacteria|1049
C0854248|Pneumonia due to Gram negative bacteria|1050
C0854324|Haemophilus sepsis|1051
C0854328|Infection due to anaerobic bacteria|1052
C0854528|Endocarditis haemophilus|1053
C0855095|Small Lymphocytic Lymphoma|1054
C0856695|Acute exacerbation of chronic bronchitis|1055
C0857177|Arthritic pains|1056
C0857831|Moraxella catarrhalis pneumonia|1057
C0857846|Legionella pneumophila pneumonia|1058
C0860048|Septic arthritis haemophilus|1059
C0860594|Malignant melanoma, metastatic|1060
C0862889|Superficial basal cell carcinoma|1061
C0865436|Meningitis due to Bacteroides|1062
C0866125|Renal disease with edema NOS|1063
C0870082|Hyperkeratosis|1064
C0877131|Urinary tract infection fungal|1065
C0877445|Candidemia|1066
C0877633|Haemophilus parainfluenzae pneumonia|1067
C0917796|Optic Atrophy, Hereditary, Leber|1068
C0917798|Cerebral Ischemia|1069
C0917801|Sleeplessness|1070
C0919659|Oropharyngeal candidiasis|1071
C0919737|Platelet aggregation inhibition|1072
C0936215|Vitamin B 6 Deficiency|1073
C0936223|Metastatic Prostate Carcinoma|1074
C0948008|Ischemic stroke|1075
C0948089|Acute Coronary Syndrome|1076
C0948205|Infection caused by Enterobacter|1077
C0948840|Meningeal Leukemia|1078
C0948896|Primary hypogonadism|1079
C0949083|Nosocomial pneumonia|1080
C1096254|Citrobacter sepsis|1081
C1096258|Enterobacter pneumonia|1082
C1096562|Peptostreptococcus infection|1083
C1112209|Intraabdominal Infections|1084
C1112631|Allergic keratoconjunctivitis|1085
C1112709|non-gonococcal urethritis (NGU)|1086
C1134719|Invasive Ductal Breast Carcinoma|1087
C1135868|Gestational Trophoblastic Neoplasms|1088
C1140680|Malignant neoplasm of ovary|1089
C1142132|Carnitine deficiency|1090
C1260880|Rhinorrhea|1091
C1260899|Anemia, Diamond-Blackfan|1092
C1260911|Infection by Pasteurella multocida|1093
C1260915|Late latent syphilis|1094
C1260917|Proteus pneumonia|1095
C1261256|Pelvic inflammatory disease due to Mycoplasma hominis|1096
C1261473|Sarcoma|1097
C1262117|Fungal keratitis|1098
C1262211|Diarrhoea predominant irritable bowel syndrome|1099
C1263758|Female genital tract infection|1100
C1263846|Attention deficit hyperactivity disorder|1101
C1269683|Major Depressive Disorder|1102
C1272826|FIGO stage finding for vulvar carcinoma|1103
C1273489|Asthma night-time symptoms|1104
C1274321|Recurrent herpes simplex labialis|1105
C1274323|Recurrent genital herpes simplex|1106
C1274355|Streptococcal infection of skin|1107
C1274469|Onychomycosis of fingernails|1108
C1274470|Onychomycosis of toenails|1109
C1274988|Drug-induced mucositis|1110
C1275126|TNF receptor-associated periodic fever syndrome (TRAPS)|1111
C1275317|Anaplastic large T-cell systemic malignant lymphoma|1112
C1275684|Meibomian gland dysfunction|1113
C1275687|Herpes zoster keratitis|1114
C1276801|Infection due to Erysipelothrix rhusiopathiae (disorder)|1115
C1278797|Postnatal infection|1116
C1278807|Chlamydial urethritis|1117
C1279247|Genitourinary tract infection|1118
C1282500|Metastasis from malignant tumor of colon|1119
C1283620|Sucrase-isomaltase deficiency, congenital|1120
C1290159|Subacute bursitis|1121
C1292758|Precursor T-cell lymphoblastic lymphoma|1122
C1303258|Acute ST segment elevation myocardial infarction (disorder)|1123
C1306632|Primary malignant neoplasm of gastrointestinal tract|1124
C1318559|Fusospirochetal pharyngitis|1125
C1318973|Staphylococcus aureus infection|1126
C1319317|Squamous cell carcinoma of pharynx|1127
C1320547|Allergic otitis externa|1128
C1328252|Mucocutaneous leishmaniasis|1129
C1336708|Testicular Germ Cell Tumor|1130
C1384589|Tinea cruris|1131
C1384600|Systemic onset juvenile chronic arthritis|1132
C1384606|Dyspareunia|1133
C1398376|mixed; epileptic|1134
C1444173|Arthropod bite wound|1135
C1510471|Vitamin Deficiency|1136
C1527336|Sjogren's Syndrome|1137
C1527383|Morphea|1138
C1527407|Eosinophilic Pneumonia|1139
C1535478|Granulomatosis infantiseptica|1140
C1561828|Anemia in chronic kidney disease|1141
C1562029|Hormone receptor positive malignant neoplasm of breast|1142
C1562430|Muscle spasticity of spinal origin|1143
C1562543|Ocular histoplasmosis syndrome|1144
C1562585|Leprosy, Multibacillary|1145
C1563054|Dapsone resistant mycobacterium leprae disease|1146
C1621958|Glioblastoma Multiforme|1147
C1623040|Breastfeeding (mother)|1148
C1632842|Complicated appendicitis|1149
C1636205|Rhinocerebral phycomycosis|1150
C1692886|Arthritis, Bacterial|1151
C1704231|Metastatic Malignant Neoplasm to the Leptomeninges|1152
C1704431|Disorder of electrolytes|1153
C1719906|Meningitis due to Klebsiella mobilis|1154
C1720498|Toxoplasmosis associated with AIDS|1155
C1720797|Chronic Bacterial Prostatitis|1156
C1739363|Prostatic Hypertrophy|1157
C1739382|Chronic iron overload|1158
C1761609|Aspiration pneumonitis|1159
C1827266|Decompensated chronic heart failure|1160
C1827687|Chemotherapy-induced neutropenia|1161
C1828079|Dementia associated with Parkinson's Disease|1162
C1849508|EPILEPSY, PYRIDOXINE-DEPENDENT|1163
C1868889|Irritable bowel syndrome characterized by constipation|1164
C1959799|Calcium renal calculus|1165
C1960397|Philadelphia chromosome-positive acute lymphoblastic leukemia|1166
C1960398|HER2-positive carcinoma of breast|1167
C1960764|Crohn's disease in remission|1168
C1960924|Right-sided Staphylococcus aureus endocarditis|1169
C1960925|Epidermal growth factor receptor positive non-small cell lung cancer|1170
C1961099|Precursor T-Cell Lymphoblastic Leukemia-Lymphoma|1171
C1961112|Heart Decompensation|1172
C1961835|Gaucher Disease, Type 1|1173
C1997322|Chlamydia trachomatis infection of genital structure|1174
C1997728|Osteomyelitis due to Staphylococcus aureus|1175
C1998329|Anemia due to chemotherapy|1176
C2028293|Haemophilus influenzae type b infection|1177
C2062454|Bacteroides empyema|1178
C2062475|pharyngitis due to Haemophilus influenzae|1179
C2062982|candidal peritonitis|1180
C2215257|Acute postoperative pain|1181
C2239176|Liver carcinoma|1182
C2242472|Infection of bone|1183
C2267227|Bulimia Nervosa|1184
C2267231|Chronic idiopathic neutropenia|1185
C2316212|Cryopyrin-Associated Periodic Syndromes|1186
C2316304|Human epidermal growth factor 2 negative carcinoma of breast|1187
C2316460|Pseudobulbar affect|1188
C2349530|Pneumonia due to Staphylococcus aureus|1189
C2349994|Tinea barbae|1190
C2363973|Chronic thromboembolic pulmonary hypertension|1191
C2584877|Hereditary factor XIII A subunit deficiency|1192
C2585890|Nonsquamous nonsmall cell neoplasm of lung|1193
C2607914|Allergic rhinitis (disorder)|1194
C2677857|Facial hyperpigmentation|1195
C2711180|Influenza due to Influenza A virus|1196
C2711256|Ischemic priapism|1197
C2711653|Epilepsy characterized by intractable complex partial seizures|1198
C2733595|Pulmonary Mycobacterium avium complex infection|1199
C2887088|Sepsis due to Staphylococcus aureus|1200
C2887096|Sepsis due to Pseudomonas|1201
C2894027|Post traumatic osteoarthritis|1202
C2919522|Congenital hemolytic uremic syndrome|1203
C2931187|Nephropathic cystinosis|1204
C2936781|Generalized Myotonia of Thomsen|1205
C2937222|Chronic ulcerative proctitis|1206
C2937225|Biotin deficiency disease|1207
C2960008|Fungal septicemia|1208
C2973725|Pulmonary arterial hypertension|1209
C3163805|Malignant epithelial neoplasm of female breast|1210
C3163829|Sepsis due to Gram negative bacteria|1211
C3163899|Squamous cell carcinoma of nose|1212
C3163939|Malignant epithelial neoplasm of thyroid|1213
C3203356|Factor II deficiency|1214
C3495559|Juvenile arthritis|1215
C3536984|Vitamin D-Resistant Rickets, X-Linked|1216
C3544321|Treatment-resistant schizophrenia|1217
C3661921|Perioperative hypertension|1218
C3665800|Streptococcal endocarditis|1219
C3665869|Pseudomonas aeruginosa meningitis|1220
C3697010|Ulcerative colitis in remission|1221
C3698411|Asymptomatic left ventricular systolic dysfunction|1222
C3854116|Lipodystrophy due to Human immunodeficiency virus infection and antiretroviral therapy|1223
C3875286|Complex dyslipidemia|1224
C3875321|Inflammatory dermatosis|1225
C3898069|Osteolytic Lesions of Multiple Myeloma|1226
C4038730|Asthma-chronic obstructive pulmonary disease overlap syndrome|1227
C4083212|Alopecia, Male Pattern|1228
