org_id|name|remap_id
DB01266|Sinecatechins|965
DB01267|Paliperidone|966
DB01268|Sunitinib|967
DB01269|Panitumumab|968
DB01270|Ranibizumab|969
DB01271|Idursulfase|970
DB01272|Alglucosidase alfa|971
DB01274|Arformoterol|972
DB01275|Hydralazine|973
DB01277|Mecasermin|974
DB01279|Galsulfase|975
DB01280|Nelarabine|976
DB01281|Abatacept|977
DB01282|Carbetocin|978
DB01283|Lumiracoxib|979
DB01285|Corticotropin|980
DB01289|Glisoxepide|981
DB01291|Pirbuterol|982
DB01294|Bismuth subsalicylate|983
DB01306|Insulin aspart|984
DB01307|Insulin detemir|985
DB01309|Insulin glulisine|986
DB01319|Fosamprenavir|987
DB01320|Fosphenytoin|988
DB01324|Polythiazide|989
DB01326|Cefamandole|990
DB01327|Cefazolin|991
DB01328|Cefonicid|992
DB01330|Cefotetan|993
DB01331|Cefoxitin|994
DB01332|Ceftizoxime|995
DB01333|Cefradine|996
DB01340|Cilazapril|997
DB01344|Tolevamer|998
DB01348|Spirapril|999
DB01349|Tasosartan|1000
DB01351|Amobarbital|1001
DB01352|Aprobarbital|1002
DB01353|Butobarbital|1003
DB01356|Lithium cation|1004
DB01357|Mestranol|1005
DB01359|Penbutolol|1006
DB01364|Ephedrine|1007
DB01365|Mephentermine|1008
DB01367|Rasagiline|1009
DB01369|Quinupristin|1010
DB01377|Magnesium oxide|1011
DB01380|Cortisone acetate|1012
DB01382|Glymidine|1013
DB01393|Bezafibrate|1014
DB01394|Colchicine|1015
DB01395|Drospirenone|1016
DB01397|Magnesium salicylate|1017
DB01399|Salsalate|1018
DB01400|Neostigmine|1019
DB01406|Danazol|1020
DB01409|Tiotropium|1021
DB01410|Ciclesonide|1022
DB01411|Pranlukast|1023
DB01413|Cefepime|1024
DB01415|Ceftibuten|1025
DB01416|Cefpodoxime|1026
DB01420|Testosterone propionate|1027
DB01421|Paromomycin|1028
DB01427|Amrinone|1029
DB01429|Aprindine|1030
DB01430|Almitrine|1031
DB01432|Cholestyramine|1032
DB01433|Methadyl acetate|1033
DB01435|Antipyrine|1034
DB01436|Alfacalcidol|1035
DB01437|Glutethimide|1036
DB01438|Phenazopyridine|1037
DB01440|gamma-Hydroxybutyric acid|1038
DB01452|Diamorphine|1039
DB01501|Difenoxin|1040
DB01545|Ethyl loflazepate|1041
DB01550|Fenproporex|1042
DB01551|Dihydrocodeine|1043
DB01563|Chloral hydrate|1044
DB01576|Dextroamphetamine|1045
DB01577|Metamfetamine|1046
DB01579|Phendimetrazine|1047
DB01580|Oxprenolol|1048
DB01586|Ursodeoxycholic acid|1049
DB01588|Prazepam|1050
DB01589|Quazepam|1051
DB01590|Everolimus|1052
DB01591|Solifenacin|1053
DB01592|Iron|1054
DB01595|Nitrazepam|1055
DB01597|Cilastatin|1056
DB01598|Imipenem|1057
DB01599|Probucol|1058
DB01600|Tiaprofenic acid|1059
DB01601|Lopinavir|1060
DB01602|Bacampicillin|1061
DB01603|Meticillin|1062
DB01606|Tazobactam|1063
DB01607|Ticarcillin|1064
DB01609|Deferasirox|1065
DB01611|Hydroxychloroquine|1066
DB01612|Amyl Nitrite|1067
DB01615|Aceprometazine|1068
DB01618|Molindone|1069
DB01619|Phenindamine|1070
DB01620|Pheniramine|1071
DB01621|Pipotiazine|1072
DB01623|Thiothixene|1073
DB01625|Isopropamide|1074
DB01626|Pargyline|1075
DB01627|Lincomycin|1076
DB01656|Roflumilast|1077
DB01744|Camphor|1078
DB01764|Dalfopristin|1079
DB02300|Calcipotriol|1080
DB02546|Vorinostat|1081
DB02659|Cholic Acid|1082
DB02701|Nicotinamide|1083
DB02703|Fusidic acid|1084
DB03166|Acetic acid|1085
DB03209|Oteracil|1086
DB03255|Phenol|1087
DB03404|Hemin|1088
DB03619|Deoxycholic acid|1089
DB03793|Benzoic acid|1090
DB03843|Formaldehyde|1091
DB03904|Urea|1092
DB04398|Lactic acid|1093
DB04465|Lactose|1094
DB04571|Trioxsalen|1095
DB04572|Thiotepa|1096
DB04574|Estrone sulfate|1097
DB04575|Quinestrol|1098
DB04786|Suramin|1099
DB04837|Clofedanol|1100
DB04842|Fluspirilene|1101
DB04843|Mepenzolate|1102
DB04845|Ixabepilone|1103
DB04846|Celiprolol|1104
DB04854|Febuxostat|1105
DB04855|Dronedarone|1106
DB04861|Nebivolol|1107
DB04865|Omacetaxine mepesuccinate|1108
DB04868|Nilotinib|1109
DB04871|Lorcaserin|1110
DB04876|Vildagliptin|1111
DB04878|Voglibose|1112
DB04890|Bepotastine|1113
DB04895|Pegaptanib|1114
DB04896|Milnacipran|1115
DB04897|Lucinactant|1116
DB04899|Nesiritide|1117
DB04908|Flibanserin|1118
DB04911|Oritavancin|1119
DB04920|Clevidipine|1120
DB04930|Permethrin|1121
DB04931|Afamelanotide|1122
DB04932|Defibrotide|1123
DB04938|Ospemifene|1124
DB04941|Crofelemer|1125
DB04942|Tamibarotene|1126
DB04946|Iloperidone|1127
DB04948|Lofexidine|1128
DB05013|Ingenol mebutate|1129
DB05015|Belinostat|1130
DB05016|Ataluren|1131
DB05109|Trabectedin|1132
DB05239|Cobimetinib|1133
DB05245|Silver sulfadiazine|1134
DB05246|Methsuximide|1135
DB05259|Glatiramer|1136
DB05265|Ecabet|1137
DB05266|Ibudilast|1138
DB05271|Rotigotine|1139
DB05294|Vandetanib|1140
DB05311|Ecallantide|1141
DB05332|Romiplostim|1142
DB05336|Obiltoxaximab|1143
DB05381|Histamine|1144
DB05521|Telaprevir|1145
DB05528|Mipomersen|1146
DB05578|Ramucirumab|1147
DB05630|Sodium stibogluconate|1148
DB05676|Apremilast|1149
DB05679|Ustekinumab|1150
DB05773|Trastuzumab emtansine|1151
DB05812|Abiraterone|1152
DB05829|Parathyroid hormone|1153
DB06016|Cariprazine|1154
DB06144|Sertindole|1155
DB06147|Sulfathiazole|1156
DB06148|Mianserin|1157
DB06151|Acetylcysteine|1158
DB06155|Rimonabant|1159
DB06168|Canakinumab|1160
DB06176|Romidepsin|1161
DB06186|Ipilimumab|1162
DB06196|Icatibant|1163
DB06201|Rufinamide|1164
DB06203|Alogliptin|1165
DB06204|Tapentadol|1166
DB06207|Silodosin|1167
DB06209|Prasugrel|1168
DB06210|Eltrombopag|1169
DB06211|Doripenem|1170
DB06212|Tolvaptan|1171
DB06216|Asenapine|1172
DB06219|Dalbavancin|1173
DB06237|Avanafil|1174
DB06243|Eflornithine|1175
DB06255|Incadronic acid|1176
DB06262|Droxidopa|1177
DB06267|Udenafil|1178
DB06268|Sitaxentan|1179
DB06273|Tocilizumab|1180
DB06274|Alvimopan|1181
DB06282|Levocetirizine|1182
DB06283|Ziconotide|1183
DB06285|Teriparatide|1184
DB06287|Temsirolimus|1185
DB06288|Amisulpride|1186
DB06290|Simeprevir|1187
DB06292|Dapagliflozin|1188
DB06317|Elotuzumab|1189
DB06335|Saxagliptin|1190
DB06366|Pertuzumab|1191
DB06372|Rilonacept|1192
DB06401|Bazedoxifene|1193
DB06402|Telavancin|1194
DB06403|Ambrisentan|1195
DB06412|Oxymetholone|1196
DB06413|Armodafinil|1197
DB06414|Etravirine|1198
DB06415|Calfactant|1199
DB06439|Tyloxapol|1200
DB06480|Prucalopride|1201
DB06589|Pazopanib|1202
DB06590|Ceftaroline fosamil|1203
DB06594|Agomelatine|1204
DB06603|Panobinostat|1205
DB06605|Apixaban|1206
DB06612|Mepolizumab|1207
DB06614|Peramivir|1208
DB06616|Bosutinib|1209
DB06626|Axitinib|1210
DB06636|Isavuconazonium|1211
DB06637|Dalfampridine|1212
DB06643|Denosumab|1213
DB06650|Ofatumumab|1214
DB06655|Liraglutide|1215
DB06663|Pasireotide|1216
DB06674|Golimumab|1217
DB06681|Belatacept|1218
DB06684|Vilazodone|1219
DB06691|Mepyramine|1220
DB06692|Aprotinin|1221
DB06694|Xylometazoline|1222
DB06698|Betahistine|1223
DB06700|Desvenlafaxine|1224
DB06701|Dexmethylphenidate|1225
DB06702|Fesoterodine|1226
DB06708|Lumefantrine|1227
DB06710|Methyltestosterone|1228
DB06711|Naphazoline|1229
DB06715|Potassium Iodide|1230
DB06717|Fosaprepitant|1231
DB06718|Stanozolol|1232
DB06720|Velaglucerase alfa|1233
DB06723|Aluminum hydroxide|1234
DB06724|Calcium carbonate|1235
DB06725|Lornoxicam|1236
DB06742|Ambroxol|1237
DB06756|Betaine|1238
DB06760|Sacrosidase|1239
DB06761|Beractant|1240
DB06764|Tetryzoline|1241
DB06766|Alcaftadine|1242
DB06767|Ammonium chloride|1243
DB06768|Ammonium lactate|1244
DB06769|Bendamustine|1245
DB06770|Benzyl alcohol|1246
DB06771|Besifloxacin|1247
DB06772|Cabazitaxel|1248
DB06774|Capsaicin|1249
DB06777|Chenodeoxycholic acid|1250
DB06782|Dimercaprol|1251
DB06783|Prussian blue|1252
DB06786|Halcinonide|1253
DB06788|Histrelin|1254
DB06791|Lanreotide|1255
DB06794|Lodoxamide|1256
DB06799|Methenamine|1257
DB06800|Methylnaltrexone|1258
DB06803|Niclosamide|1259
DB06809|Plerixafor|1260
DB06811|Polidocanol|1261
DB06813|Pralatrexate|1262
DB06817|Raltegravir|1263
DB06819|Phenylbutyric acid|1264
DB06820|Sulconazole|1265
DB06823|Tiopronin|1266
DB06824|Triethylenetetramine|1267
DB06826|Unoprostone|1268
DB07615|Tranilast|1269
DB08439|Parecoxib|1270
DB08792|Diloxanide|1271
DB08795|Azidocillin|1272
DB08797|Salicylamide|1273
DB08799|Antazoline|1274
DB08804|Nandrolone decanoate|1275
DB08806|Roxatidine acetate|1276
DB08808|Bupranolol|1277
DB08815|Lurasidone|1278
DB08816|Ticagrelor|1279
DB08819|Tafluprost|1280
DB08820|Ivacaftor|1281
DB08822|Azilsartan medoxomil|1282
DB08823|Spinosad|1283
DB08826|Deferiprone|1284
DB08827|Lomitapide|1285
DB08828|Vismodegib|1286
DB08860|Pitavastatin|1287
DB08864|Rilpivirine|1288
DB08867|Ulipristal|1289
DB08868|Fingolimod|1290
DB08869|Tesamorelin|1291
DB08870|Brentuximab vedotin|1292
DB08871|Eribulin|1293
DB08872|Gabapentin enacarbil|1294
DB08873|Boceprevir|1295
DB08874|Fidaxomicin|1296
DB08875|Cabozantinib|1297
DB08877|Ruxolitinib|1298
DB08879|Belimumab|1299
DB08880|Teriflunomide|1300
DB08882|Linagliptin|1301
DB08885|Aflibercept|1302
DB08887|Icosapent ethyl|1303
DB08888|Ocriplasmin|1304
DB08889|Carfilzomib|1305
DB08890|Linaclotide|1306
DB08893|Mirabegron|1307
DB08894|Peginesatide|1308
DB08895|Tofacitinib|1309
DB08896|Regorafenib|1310
DB08897|Aclidinium|1311
DB08899|Enzalutamide|1312
DB08900|Teduglutide|1313
DB08901|Ponatinib|1314
DB08902|Raxibacumab|1315
DB08903|Bedaquiline|1316
DB08904|Certolizumab pegol|1317
DB08905|Formestane|1318
DB08906|Fluticasone furoate|1319
DB08907|Canagliflozin|1320
DB08908|Dimethyl fumarate|1321
DB08909|Glycerol phenylbutyrate|1322
DB08910|Pomalidomide|1323
DB08911|Trametinib|1324
DB08912|Dabrafenib|1325
DB08913|Radium Ra 223 dichloride|1326
DB08916|Afatinib|1327
DB08917|Ferric carboxymaltose|1328
DB08918|Levomilnacipran|1329
DB08922|Perospirone|1330
DB08930|Dolutegravir|1331
DB08931|Riociguat|1332
DB08932|Macitentan|1333
DB08933|Luliconazole|1334
DB08934|Sofosbuvir|1335
DB08935|Obinutuzumab|1336
DB08936|Chlorcyclizine|1337
DB08941|Isoxsuprine|1338
DB08976|Floctafenine|1339
DB08984|Etofenamate|1340
DB08993|Enviomycin|1341
DB08998|Demexiptiline|1342
DB09014|Captodiame|1343
DB09016|Butriptyline|1344
DB09020|Bisacodyl|1345
DB09026|Aliskiren|1346
DB09027|Ledipasvir|1347
DB09029|Secukinumab|1348
DB09030|Vorapaxar|1349
DB09031|Miltefosine|1350
DB09033|Vedolizumab|1351
DB09034|Suvorexant|1352
DB09035|Nivolumab|1353
DB09036|Siltuximab|1354
DB09037|Pembrolizumab|1355
DB09038|Empagliflozin|1356
DB09039|Eliglustat|1357
DB09040|Efinaconazole|1358
DB09041|Tavaborole|1359
DB09042|Tedizolid phosphate|1360
DB09043|Albiglutide|1361
DB09045|Dulaglutide|1362
DB09046|Metreleptin|1363
DB09047|Finafloxacin|1364
DB09048|Netupitant|1365
DB09049|Naloxegol|1366
DB09050|Ceftolozane|1367
DB09051|Elosulfase alfa|1368
DB09052|Blinatumomab|1369
DB09053|Ibrutinib|1370
DB09054|Idelalisib|1371
DB09060|Avibactam|1372
DB09065|Cobicistat|1373
DB09068|Vortioxetine|1374
DB09071|Tasimelteon|1375
DB09072|Sodium oxybate|1376
DB09073|Palbociclib|1377
DB09074|Olaparib|1378
DB09075|Edoxaban|1379
DB09076|Umeclidinium|1380
DB09077|Dinutuximab|1381
DB09078|Lenvatinib|1382
DB09079|Nintedanib|1383
DB09080|Olodaterol|1384
DB09081|Idebenone|1385
DB09082|Vilanterol|1386
DB09083|Ivabradine|1387
DB09084|Benzydamine|1388
DB09085|Tetracaine|1389
DB09087|Potassium alum|1390
DB09093|Chlortetracycline|1391
DB09096|Benzoyl peroxide|1392
DB09101|Elvitegravir|1393
DB09102|Daclatasvir|1394
DB09104|Magnesium hydroxide|1395
DB09105|Asfotase alfa|1396
DB09107|Methoxy polyethylene glycol-epoetin beta|1397
DB09109|Turoctocog alfa|1398
DB09110|Coenzyme M|1399
DB09112|Nitrous acid|1400
DB09113|Poractant alfa|1401
DB09114|Colfosceril palmitate|1402
DB09115|Diiodohydroxyquinoline|1403
DB09118|Stiripentol|1404
DB09122|Peginterferon beta-1a|1405
DB09125|Potassium citrate|1406
DB09128|Brexpiprazole|1407
DB09141|Protamine sulfate|1408
DB09143|Sonidegib|1409
DB09144|Uridine triacetate|1410
DB09146|Iron sucrose|1411
DB09152|Nitrogen|1412
DB09154|Sodium citrate|1413
DB09166|Etizolam|1414
DB09167|Dosulepin|1415
DB09183|Dasabuvir|1416
DB09185|Viloxazine|1417
DB09198|Lobeglitazone|1418
DB09205|Moxisylyte|1419
DB09212|Loxoprofen|1420
DB09213|Dexibuprofen|1421
DB09221|Polaprezinc|1422
DB09223|Blonanserin|1423
DB09228|Conestat alfa|1424
DB09229|Aranidipine|1425
DB09230|Azelnidipine|1426
DB09235|Efonidipine|1427
DB09244|Pirlindole|1428
DB09245|Toloxatone|1429
DB09256|Tegafur|1430
DB09257|Gimeracil|1431
DB09258|Bemiparin|1432
DB09262|Imidafenacin|1433
DB09263|Patiromer|1434
DB09264|Idarucizumab|1435
DB09265|Lixisenatide|1436
DB09267|Strontium ranelate|1437
DB09269|Phenylacetic acid|1438
DB09272|Eluxadoline|1439
DB09274|Artesunate|1440
DB09276|Sodium aurothiomalate|1441
DB09279|Fimasartan|1442
DB09281|Magnesium trisilicate|1443
DB09287|Polyethylene glycol|1444
DB09290|Ramosetron|1445
DB09291|Rolapitant|1446
DB09292|Sacubitril|1447
DB09293|Iodide I-131|1448
DB09296|Ombitasvir|1449
DB09297|Paritaprevir|1450
DB09299|Tenofovir alafenamide|1451
DB09300|Butylscopolamine|1452
DB09302|Alirocumab|1453
DB09303|Evolocumab|1454
DB09310|Catridecacog|1455
DB09320|Procaine benzylpenicillin|1456
DB09321|Zinc oxide|1457
DB09322|Zinc sulfate|1458
DB09324|Sulbactam|1459
DB09325|Sodium fluoride|1460
DB09330|Osimertinib|1461
DB09331|Daratumumab|1462
DB09332|Kappadione|1463
DB09343|Tipiracil|1464
DB09345|Pramocaine|1465
DB09350|Piperonyl butoxide|1466
DB09351|Levobetaxolol|1467
DB09352|Hydroxyamphetamine|1468
DB09353|Octasulfur|1469
DB09357|Dexpanthenol|1470
DB09389|Norgestrel|1471
DB09407|Magnesium chloride|1472
DB09449|Sodium phosphate, monobasic|1473
DB09462|Glycerin|1474
DB09472|Sodium sulfate|1475
DB09477|Enalaprilat|1476
DB09481|Magnesium carbonate|1477
DB09488|Acrivastine|1478
DB09496|Octinoxate|1479
DB09499|Thiosulfuric acid|1480
DB09512|Simethicone|1481
DB09517|Sodium ferric gluconate complex|1482
DB09526|Hydroquinone|1483
DB09543|Methyl salicylate|1484
DB09552|Thonzonium|1485
DB09555|Dexchlorpheniramine maleate|1486
DB09559|Necitumumab|1487
DB09564|Insulin degludec|1488
DB09568|Omega-3-carboxylic acids|1489
DB09570|Ixazomib|1490
DB09571|Levmetamfetamine|1491
DB11362|Selexipag|1492
DB11363|Alectinib|1493
DB11365|Sennosides|1494
DB11560|Lesinurad|1495
DB11563|Sebelipase alfa|1496
DB11569|Ixekizumab|1497
DB11574|Elbasvir|1498
DB11575|Grazoprevir|1499
DB11581|Venetoclax|1500
DB11582|Thiocolchicoside|1501
DB11591|Bilastine|1502
DB11595|Atezolizumab|1503
DB11596|Levoleucovorin|1504
DB11606|Susoctocog alfa|1505
DB11608|Eftrenonacog alfa|1506
DB13179|Troleandomycin|1507
DB14520|Tetraferric tricitrate decahydrate|1508
